timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2017-10-21 21:51:55.956		start_recording
2017-10-21 21:51:57.686	1060396790	False	7	690.5518	645.0963	699.9591	658.4329	17.56945	727.7867	645.3102	723.106	647.8817	16.6046	0.5107	0.4643	653.3169	644.8823	665.4907	667.8101	18.5343	0.6542	0.4715
2017-10-21 21:51:57.720	1060396824	False	7	696.1878	689.2886	696.0257	660.5297	18.15955	737.0968	690.891	725.9424	656.6507	17.8634	0.5108	0.4645	655.2788	687.6863	663.3431	671.8744	18.4557	0.6543	0.4717
2017-10-21 21:51:57.753	1060396857	False	7	705.9657	645.7166	695.0814	666.3791	17.7261	738.4385	690.873	738.4385	690.873	17.8686	0.5108	0.4645	673.4929	600.5601	673.4929	600.5601	17.5836	0.6544	0.4713
2017-10-21 21:51:57.786	1060396890	False	7	696.6119	684.8668	696.6119	684.8668	18.2068	735.6113	711.811	735.6113	711.811	17.7779	0.5107	0.4646	657.6125	657.9227	657.6125	657.9227	18.6357	0.6544	0.4716
2017-10-21 21:51:57.819	1060396923	False	7	884.4629	499.4689	790.6573	592.0497	17.79415	894.0901	474.271	814.9518	592.8895	17.2755	0.5129	0.4629	874.8358	524.6668	766.3627	591.2098	18.3128	0.6563	0.4702
2017-10-21 21:51:57.853	1060396957	False	7	902.8125	485.7485	810.5731	574.675	17.91745	924.3921	519.0386	851.7216	567.9664	17.6362	0.5132	0.463	881.233	452.4584	804.9999	544.6496	18.1987	0.6566	0.4698
2017-10-21 21:51:57.886	1060396990	False	7	921.2735	457.3121	823.4368	560.1909	17.7581	949.9077	410.0497	876.7266	527.8906	17.2576	0.5135	0.4624	892.6393	504.5746	827.3889	534.2806	18.2586	0.6567	0.4701
2017-10-21 21:51:57.919	1060397023	False	7	941.4	462.3813	836.0374	549.2513	17.7507	958.8053	490.6198	893.7336	519.8876	17.4406	0.5136	0.4626	923.9947	434.143	847.3643	513.6784	18.0608	0.657	0.4697
2017-10-21 21:51:57.953	1060397057	False	7	923.5922	434.1436	851.4507	532.5848	17.62115	929.9173	483.1419	929.9173	483.1419	17.7403	0.5136	0.4625	917.2672	385.1454	917.2672	385.1454	17.502	0.6573	0.4695
2017-10-21 21:51:57.986	1060397090	False	7	937.2505	480.5226	937.2505	480.5226	18.03705	926.2656	517.2119	926.2656	517.2119	17.8386	0.5138	0.4627	948.2355	443.8333	948.2355	443.8333	18.2355	0.6575	0.4697
2017-10-21 21:51:58.019	1060397123	False	7	944.9943	438.313	941.1274	459.3907	17.61035	943.4903	452.9778	934.8889	485.0538	17.2144	0.514	0.4622	946.4982	423.6483	947.3658	433.7279	18.0063	0.6576	0.4697
2017-10-21 21:51:58.052	1060397156	False	7	917.9182	442.9093	938.5431	471.5383	17.68825	938.0612	481.0375	935.9655	483.6549	17.1294	0.5141	0.4624	897.7752	404.7811	930.7639	424.0208	18.2471	0.6576	0.4694
2017-10-21 21:51:58.086	1060397190	False	7	943.8016	451.2871	936.9357	463.1192	17.4068	969.7098	466.7284	944.4918	479.3398	16.7505	0.5145	0.4622	917.8934	435.8459	927.4533	426.9539	18.0631	0.6579	0.4694
2017-10-21 21:51:58.120	1060397224	False	7	903.0621	460.678	935.92	462.5632	17.51995	926.9066	457.8758	940.9844	474.9193	16.6874	0.5146	0.4617	879.2175	463.4802	917.5876	434.3497	18.3525	0.658	0.4692
2017-10-21 21:51:58.153	1060397257	False	7	906.0029	450.93	934.1714	461.196	17.41665	933.9947	430.4498	939.8146	467.2468	16.3933	0.515	0.4614	878.011	471.4102	910.6967	440.716	18.44	0.6582	0.4693
2017-10-21 21:51:58.186	1060397290	True	7	928.7887	406.4856	932.8511	458.8743	17.2402	959.3013	431.578	942.6967	461.8266	16.3936	0.5153	0.4614	898.2761	381.3931	908.6718	432.0665	18.0868	0.6586	0.4688
2017-10-21 21:51:58.220	1060397324	True	7	922.3663	464.4283	931.8091	457.4788	17.71355	947.9653	466.2452	943.4271	462.2004	17.0536	0.5156	0.4615	896.7673	462.6115	906.9274	436.0336	18.3735	0.6589	0.4693
2017-10-21 21:51:58.253	1060397357	True	7	912.8145	444.6673	930.4673	456.1479	17.36135	937.1272	420.3433	942.7341	457.1107	16.6873	0.5158	0.4612	888.5018	468.9913	904.5718	439.9496	18.0354	0.6591	0.4693
2017-10-21 21:51:58.286	1060397390	True	7	906.1062	479.0378	929.3505	455.5516	17.78995	917.1033	461.7491	940.0129	457.3721	17.1551	0.516	0.4613	895.1091	496.3265	903.3511	446.104	18.4248	0.6594	0.4694
2017-10-21 21:51:58.319	1060397423	True	7	862.0706	452.9286	926.1346	454.56	17.55505	852.2145	453.1396	931.2864	456.752	16.2918	0.5158	0.461	871.9266	452.7177	900.0353	446.975	18.8183	0.6593	0.4692
2017-10-21 21:51:58.353	1060397457	True	7	825.0103	418.4025	924.3966	454.0396	17.54655	828.7759	448.3786	921.6002	455.7902	17.0792	0.516	0.4608	821.2447	388.4265	892.5098	441.7793	18.0139	0.6594	0.4689
2017-10-21 21:51:58.386	1060397490	True	7	872.4795	409.6303	922.5107	453.2466	17.50865	890.7053	427.6134	918.4854	453.1572	16.8574	0.5165	0.4608	854.2536	391.6472	888.788	437.4887	18.1599	0.6598	0.4689
2017-10-21 21:51:58.419	1060397523	True	7	849.6107	422.1041	920.3747	452.3408	17.35305	872.7833	429.6747	914.2594	450.9955	16.4755	0.5168	0.4606	826.4382	414.5335	883.212	435.5406	18.2306	0.6601	0.469
2017-10-21 21:51:58.453	1060397557	True	7	856.7208	420.3072	918.0535	451.3156	17.73985	850.0685	476.3079	908.694	452.7113	17.158	0.517	0.4607	863.3732	364.3064	881.0998	429.8512	18.3217	0.6606	0.4687
2017-10-21 21:51:58.486	1060397590	True	7	848.1265	447.4934	915.557	450.3382	17.52055	856.8743	454.8655	904.1568	452.6919	16.522	0.5173	0.4604	839.3788	440.1213	877.412	430.3421	18.5191	0.6607	0.469
2017-10-21 21:51:58.519	1060397623	True	7	888.6027	377.0026	913.4924	449.3436	16.87745	886.7603	412.8652	902.1729	449.662	16.0624	0.5176	0.4601	890.4451	341.1401	877.7377	423.6684	17.6925	0.661	0.4686
2017-10-21 21:51:58.552	1060397656	True	7	853.7156	439.6286	911.1168	448.1433	17.2683	858.1308	442.7415	898.3846	448.9424	16.2577	0.5176	0.4601	849.3004	436.5157	875.2225	424.1212	18.2789	0.661	0.4689
